"Plot Title:  10799580"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10799580, SEN S/N: 10799580)","RH, % (LGR S/N: 10799580, SEN S/N: 10799580)","Coupler Detached (LGR S/N: 10799580)","End Of File (LGR S/N: 10799580)"
411,11/29/17 05:05:28 AM,19.080,41.199,,
412,11/29/17 05:06:28 AM,19.080,41.199,,
413,11/29/17 05:07:28 AM,19.056,41.197,,
414,11/29/17 05:08:28 AM,19.056,41.197,,
415,11/29/17 05:09:28 AM,19.056,41.197,,
416,11/29/17 05:10:28 AM,19.056,41.229,,
417,11/29/17 05:11:28 AM,19.056,41.229,,
418,11/29/17 05:12:28 AM,19.032,41.226,,
419,11/29/17 05:13:28 AM,19.032,41.226,,
420,11/29/17 05:14:28 AM,19.032,41.258,,
421,11/29/17 05:15:28 AM,19.032,41.258,,
422,11/29/17 05:16:28 AM,19.032,41.258,,
423,11/29/17 05:17:28 AM,19.032,41.291,,
424,11/29/17 05:18:28 AM,19.032,41.291,,
425,11/29/17 05:19:28 AM,19.032,41.258,,
426,11/29/17 05:20:28 AM,19.032,41.258,,
427,11/29/17 05:21:28 AM,19.032,41.258,,
428,11/29/17 05:22:28 AM,19.032,41.258,,
429,11/29/17 05:23:28 AM,19.032,41.258,,
430,11/29/17 05:24:28 AM,19.032,41.258,,
431,11/29/17 05:25:28 AM,19.032,41.291,,
432,11/29/17 05:26:28 AM,19.032,41.258,,
433,11/29/17 05:27:28 AM,19.032,41.258,,
434,11/29/17 05:28:28 AM,19.032,41.323,,
435,11/29/17 05:29:28 AM,19.032,41.258,,
436,11/29/17 05:30:28 AM,19.032,41.258,,
437,11/29/17 05:31:28 AM,19.032,41.226,,
438,11/29/17 05:32:28 AM,19.032,41.194,,
439,11/29/17 05:33:28 AM,19.032,41.194,,
440,11/29/17 05:34:28 AM,19.032,41.194,,
441,11/29/17 05:35:28 AM,19.032,41.194,,
442,11/29/17 05:36:28 AM,19.032,41.194,,
443,11/29/17 05:37:28 AM,19.032,41.194,,
444,11/29/17 05:38:28 AM,19.032,41.226,,
445,11/29/17 05:39:28 AM,19.032,41.258,,
446,11/29/17 05:40:28 AM,19.032,41.258,,
447,11/29/17 05:41:28 AM,19.032,41.258,,
448,11/29/17 05:42:28 AM,19.032,41.323,,
449,11/29/17 05:43:28 AM,19.032,41.355,,
450,11/29/17 05:44:28 AM,19.032,41.387,,
451,11/29/17 05:45:28 AM,19.032,41.451,,
452,11/29/17 05:46:28 AM,19.032,41.451,,
453,11/29/17 05:47:28 AM,19.032,41.451,,
454,11/29/17 05:48:28 AM,19.056,41.518,,
455,11/29/17 05:49:28 AM,19.056,41.518,,
456,11/29/17 05:50:28 AM,19.056,41.551,,
457,11/29/17 05:51:28 AM,19.056,41.583,,
